symbol,type,entry_time,exit_time,entry_price,exit_price,gross_pnl,fees,net_pnl,result,bars_held,position_size,leverage,strategy,confidence,btc_trend,coin_trend,btc_change,coin_change,funding_sentiment,rsi
LIGHTUSDT,LONG,2025-12-15 15:00:00+00:00,2025-12-15 15:33:00+00:00,1.2296,1.254192,19.999999999999957,1.2,18.799999999999958,WIN,11,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,4.75,SHORT_HEAVY,65.63500533617933
LIGHTUSDT,LONG,2025-12-15 15:03:00+00:00,2025-12-15 15:18:00+00:00,1.2366,1.2242339999999998,-10.00000000000008,1.2,-11.20000000000008,LOSS,5,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,5.42,SHORT_HEAVY,66.94045174537985
LIGHTUSDT,LONG,2025-12-15 15:06:00+00:00,2025-12-15 15:18:00+00:00,1.2326,1.2202739999999999,-10.00000000000005,1.2,-11.200000000000049,LOSS,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,5.78,SHORT_HEAVY,56.80190930787582
LIGHTUSDT,LONG,2025-12-15 15:09:00+00:00,2025-12-15 15:18:00+00:00,1.2352,1.2228480000000002,-9.999999999999934,1.2,-11.199999999999934,LOSS,3,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,5.5,SHORT_HEAVY,55.41871921182273
LIGHTUSDT,LONG,2025-12-15 15:12:00+00:00,2025-12-15 15:18:00+00:00,1.2342,1.2218579999999999,-10.00000000000006,1.2,-11.20000000000006,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,5.1,SHORT_HEAVY,52.4904214559387
LIGHTUSDT,LONG,2025-12-15 15:15:00+00:00,2025-12-15 15:33:00+00:00,1.2301,1.254702,20.000000000000007,1.2,18.800000000000008,WIN,6,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,4.56,SHORT_HEAVY,58.05084745762716
LIGHTUSDT,LONG,2025-12-15 15:18:00+00:00,2025-12-15 15:33:00+00:00,1.2312,1.255824,19.999999999999982,1.2,18.799999999999983,WIN,5,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,4.06,SHORT_HEAVY,65.83463338533528
LIGHTUSDT,LONG,2025-12-15 15:21:00+00:00,2025-12-15 15:39:00+00:00,1.2353,1.222947,-10.000000000000046,1.2,-11.200000000000045,LOSS,6,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,3.76,SHORT_HEAVY,63.499999999999886
LIGHTUSDT,LONG,2025-12-15 15:24:00+00:00,2025-12-15 15:39:00+00:00,1.2358,1.223442,-10.000000000000073,1.2,-11.200000000000072,LOSS,5,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,4.66,SHORT_HEAVY,63.499999999999886
LIGHTUSDT,LONG,2025-12-15 15:33:00+00:00,2025-12-15 15:36:00+00:00,1.2374,1.225026,-10.000000000000087,1.2,-11.200000000000086,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,3.25,SHORT_HEAVY,64.13502109704639
LIGHTUSDT,LONG,2025-12-15 15:36:00+00:00,2025-12-15 15:39:00+00:00,1.2276,1.215324,-9.999999999999963,1.2,-11.199999999999962,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,2.11,SHORT_HEAVY,61.621621621621685
LIGHTUSDT,LONG,2025-12-15 15:39:00+00:00,2025-12-15 15:48:00+00:00,1.2136,1.237872,20.000000000000057,1.2,18.800000000000058,WIN,3,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.39,1.14,SHORT_HEAVY,49.038461538461505
LIGHTUSDT,LONG,2025-12-15 15:42:00+00:00,2025-12-15 15:45:00+00:00,1.2238,1.211562,-9.999999999999975,1.2,-11.199999999999974,LOSS,1,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.39,2.24,SHORT_HEAVY,46.32911392405061
LIGHTUSDT,LONG,2025-12-15 15:54:00+00:00,2025-12-15 16:00:00+00:00,1.2425,1.230075,-9.999999999999927,1.2,-11.199999999999926,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,1.31,SHORT_HEAVY,54.97005988023953
LIGHTUSDT,LONG,2025-12-15 15:57:00+00:00,2025-12-15 16:03:00+00:00,1.2404,1.2279959999999999,-10.000000000000068,1.2,-11.200000000000067,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,0.82,SHORT_HEAVY,56.319018404907986
LIGHTUSDT,LONG,2025-12-15 16:00:00+00:00,2025-12-15 16:09:00+00:00,1.2303,1.217997,-9.999999999999963,1.2,-11.199999999999962,LOSS,3,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.39,0.95,SHORT_HEAVY,49.50276243093916
LIGHTUSDT,LONG,2025-12-15 16:03:00+00:00,2025-12-15 16:09:00+00:00,1.2307,1.2183929999999998,-10.000000000000055,1.2,-11.200000000000054,LOSS,2,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.39,1.64,SHORT_HEAVY,47.35023041474644
LIGHTUSDT,LONG,2025-12-15 16:06:00+00:00,2025-12-15 16:09:00+00:00,1.2268,1.214532,-9.999999999999957,1.2,-11.199999999999957,LOSS,1,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.39,0.63,SHORT_HEAVY,45.01108647450102
LIGHTUSDT,LONG,2025-12-15 16:30:00+00:00,2025-12-15 16:42:00+00:00,1.259,1.2464099999999998,-10.000000000000082,1.2,-11.200000000000081,LOSS,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,1.81,SHORT_HEAVY,63.774403470715825
LIGHTUSDT,LONG,2025-12-15 16:33:00+00:00,2025-12-15 16:42:00+00:00,1.257,1.24443,-9.999999999999979,1.2,-11.199999999999978,LOSS,3,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,1.98,SHORT_HEAVY,58.401880141010594
LIGHTUSDT,LONG,2025-12-15 16:36:00+00:00,2025-12-15 16:42:00+00:00,1.2612,1.248588,-10.000000000000053,1.2,-11.200000000000053,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,2.1,SHORT_HEAVY,60.49382716049392
LIGHTUSDT,LONG,2025-12-15 16:39:00+00:00,2025-12-15 16:42:00+00:00,1.2644,1.2517559999999999,-10.000000000000078,1.2,-11.200000000000077,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,2.45,SHORT_HEAVY,63.30376940133041
LIGHTUSDT,LONG,2025-12-15 16:42:00+00:00,2025-12-15 16:48:00+00:00,1.2488,1.273776,20.00000000000009,1.2,18.80000000000009,WIN,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,1.52,SHORT_HEAVY,59.66562173458724
LIGHTUSDT,LONG,2025-12-15 16:45:00+00:00,2025-12-15 17:03:00+00:00,1.2634,1.2886680000000001,20.000000000000053,1.2,18.800000000000054,WIN,6,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,2.62,SHORT_HEAVY,64.87716105550507
LIGHTUSDT,LONG,2025-12-15 16:48:00+00:00,2025-12-15 16:51:00+00:00,1.2724,1.259676,-9.999999999999966,1.2,-11.199999999999966,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,3.0,SHORT_HEAVY,69.82608695652178
LIGHTUSDT,LONG,2025-12-15 16:51:00+00:00,2025-12-15 17:03:00+00:00,1.262,1.28724,19.999999999999943,1.2,18.799999999999944,WIN,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,2.12,SHORT_HEAVY,69.04557179707652
LIGHTUSDT,LONG,2025-12-15 16:57:00+00:00,2025-12-15 17:03:00+00:00,1.266,1.29132,20.000000000000007,1.2,18.800000000000008,WIN,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,1.53,SHORT_HEAVY,68.37060702875398
LIGHTUSDT,LONG,2025-12-15 17:00:00+00:00,2025-12-15 17:03:00+00:00,1.2702,1.295604,19.999999999999986,1.2,18.799999999999986,WIN,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,2.65,SHORT_HEAVY,66.00858369098707
LIGHTUSDT,LONG,2025-12-15 17:03:00+00:00,2025-12-15 17:09:00+00:00,1.2943,1.320186,20.000000000000057,1.2,18.800000000000058,WIN,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,5.43,SHORT_HEAVY,69.65517241379305
LIGHTUSDT,LONG,2025-12-15 17:18:00+00:00,2025-12-15 17:21:00+00:00,1.3264,1.313136,-9.999999999999957,1.2,-11.199999999999957,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,6.74,SHORT_HEAVY,69.66224366706874
LIGHTUSDT,LONG,2025-12-15 17:27:00+00:00,2025-12-15 17:33:00+00:00,1.3052,1.2921479999999999,-10.00000000000005,1.2,-11.200000000000049,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,6.09,SHORT_HEAVY,63.606770833333286
LIGHTUSDT,LONG,2025-12-15 17:33:00+00:00,2025-12-15 17:36:00+00:00,1.2934,1.280466,-10.0,1.2,-11.2,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,5.43,SHORT_HEAVY,59.05420991926185
LIGHTUSDT,LONG,2025-12-15 17:36:00+00:00,2025-12-15 17:42:00+00:00,1.2864,1.312128,19.99999999999998,1.2,18.79999999999998,WIN,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,5.64,SHORT_HEAVY,54.332552693208406
LIGHTUSDT,LONG,2025-12-15 17:39:00+00:00,2025-12-15 17:45:00+00:00,1.3036,1.290564,-10.000000000000036,1.2,-11.200000000000035,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,6.68,SHORT_HEAVY,60.307017543859665
LIGHTUSDT,SHORT,2025-12-15 18:57:00+00:00,2025-12-15 19:24:00+00:00,1.2516,1.264116,-9.999999999999979,1.2,-11.199999999999978,LOSS,9,100.0,10,BASIC,60,SIDEWAYS,DOWNTREND,-0.39,-5.1,SHORT_HEAVY,51.455180442374825
LIGHTUSDT,LONG,2025-12-15 19:39:00+00:00,2025-12-15 19:51:00+00:00,1.2787,1.2659129999999998,-10.000000000000082,1.2,-11.200000000000081,LOSS,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,1.39,SHORT_HEAVY,67.62028608582564
LIGHTUSDT,LONG,2025-12-15 19:42:00+00:00,2025-12-15 19:48:00+00:00,1.2845,1.271655,-9.999999999999996,1.2,-11.199999999999996,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,2.83,SHORT_HEAVY,68.3206106870228
LIGHTUSDT,LONG,2025-12-15 19:48:00+00:00,2025-12-15 19:51:00+00:00,1.2686,1.255914,-9.99999999999998,1.2,-11.19999999999998,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,0.59,SHORT_HEAVY,63.67346938775504
LIGHTUSDT,LONG,2025-12-15 19:54:00+00:00,2025-12-15 20:06:00+00:00,1.2676,1.2549240000000002,-9.999999999999927,1.2,-11.199999999999926,LOSS,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,1.44,SHORT_HEAVY,62.681564245810094
LIGHTUSDT,LONG,2025-12-15 19:57:00+00:00,2025-12-15 20:06:00+00:00,1.2698,1.257102,-10.000000000000075,1.2,-11.200000000000074,LOSS,3,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,1.21,SHORT_HEAVY,60.47337278106508
LIGHTUSDT,LONG,2025-12-15 20:00:00+00:00,2025-12-15 20:06:00+00:00,1.2697,1.257003,-9.999999999999966,1.2,-11.199999999999966,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,1.19,SHORT_HEAVY,61.34453781512611
LIGHTUSDT,LONG,2025-12-15 20:03:00+00:00,2025-12-15 20:12:00+00:00,1.2635,1.2508650000000001,-9.999999999999963,1.2,-11.199999999999962,LOSS,3,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,1.43,SHORT_HEAVY,54.98241500586176
LIGHTUSDT,LONG,2025-12-15 20:06:00+00:00,2025-12-15 20:30:00+00:00,1.2568,1.244232,-9.99999999999993,1.2,-11.19999999999993,LOSS,8,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,0.77,SHORT_HEAVY,50.871459694989014
LIGHTUSDT,LONG,2025-12-15 20:09:00+00:00,2025-12-15 20:30:00+00:00,1.2556,1.243044,-10.000000000000009,1.2,-11.200000000000008,LOSS,7,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.39,1.22,SHORT_HEAVY,49.94594594594595
LIGHTUSDT,SHORT,2025-12-15 21:33:00+00:00,2025-12-15 21:36:00+00:00,1.2422,1.254622,-9.999999999999947,1.2,-11.199999999999946,LOSS,1,100.0,10,BASIC,60,SIDEWAYS,DOWNTREND,-0.39,-1.16,SHORT_HEAVY,48.4304932735426
LIGHTUSDT,LONG,2025-12-15 21:57:00+00:00,2025-12-15 22:00:00+00:00,1.2609,1.2482909999999998,-10.000000000000075,1.2,-11.200000000000074,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,1.62,SHORT_HEAVY,67.97202797202783
LIGHTUSDT,LONG,2025-12-15 22:06:00+00:00,2025-12-15 22:18:00+00:00,1.2624,1.249776,-9.999999999999975,1.2,-11.199999999999974,LOSS,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,0.8,SHORT_HEAVY,63.453237410071964
LIGHTUSDT,LONG,2025-12-15 22:09:00+00:00,2025-12-15 22:45:00+00:00,1.2576,1.2450240000000001,-9.999999999999936,1.2,-11.199999999999935,LOSS,12,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,0.73,SHORT_HEAVY,64.09883720930247
LIGHTUSDT,LONG,2025-12-15 22:15:00+00:00,2025-12-15 22:45:00+00:00,1.2528,1.2402719999999998,-10.000000000000075,1.2,-11.200000000000074,LOSS,10,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,0.58,SHORT_HEAVY,57.61494252873563
LIGHTUSDT,LONG,2025-12-15 22:18:00+00:00,2025-12-15 22:30:00+00:00,1.2508,1.2758159999999998,19.999999999999943,1.2,18.799999999999944,WIN,4,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.39,0.52,SHORT_HEAVY,45.50173010380611
LIGHTUSDT,LONG,2025-12-15 22:21:00+00:00,2025-12-15 22:30:00+00:00,1.2512,1.276224,19.99999999999995,1.2,18.79999999999995,WIN,3,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.39,0.94,SHORT_HEAVY,47.25663716814169
LIGHTUSDT,LONG,2025-12-15 22:24:00+00:00,2025-12-15 22:45:00+00:00,1.2535,1.240965,-9.999999999999972,1.2,-11.19999999999997,LOSS,7,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,0.89,SHORT_HEAVY,52.064631956911995
LIGHTUSDT,LONG,2025-12-15 22:27:00+00:00,2025-12-15 22:45:00+00:00,1.2625,1.2498749999999998,-10.000000000000087,1.2,-11.200000000000086,LOSS,6,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.39,3.0,SHORT_HEAVY,58.34633385335411
