symbol,type,entry_time,exit_time,entry_price,exit_price,gross_pnl,fees,net_pnl,result,bars_held,position_size,leverage,strategy,confidence,btc_trend,coin_trend,btc_change,coin_change,funding_sentiment,rsi
LIGHTUSDT,LONG,2025-12-15 13:55:00+00:00,2025-12-15 14:15:00+00:00,1.1808,1.2044160000000002,20.000000000000068,1.2,18.800000000000068,WIN,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.4,1.09,SHORT_HEAVY,50.54545454545462
LIGHTUSDT,LONG,2025-12-15 14:00:00+00:00,2025-12-15 14:20:00+00:00,1.1888,1.212576,20.000000000000014,1.2,18.800000000000015,WIN,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.4,0.93,SHORT_HEAVY,58.539458186101406
LIGHTUSDT,LONG,2025-12-15 14:05:00+00:00,2025-12-15 14:25:00+00:00,1.1984,1.222368,19.999999999999993,1.2,18.799999999999994,WIN,4,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.4,2.08,SHORT_HEAVY,67.38636363636364
LIGHTUSDT,LONG,2025-12-15 14:10:00+00:00,2025-12-15 14:15:00+00:00,1.1999,1.1879009999999999,-10.000000000000078,1.2,-11.200000000000077,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.4,1.14,SHORT_HEAVY,59.91620111731845
LIGHTUSDT,LONG,2025-12-15 14:15:00+00:00,2025-12-15 14:25:00+00:00,1.2011,1.225122,19.999999999999993,1.2,18.799999999999994,WIN,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.4,1.48,SHORT_HEAVY,69.44881889763796
LIGHTUSDT,LONG,2025-12-15 14:55:00+00:00,2025-12-15 15:10:00+00:00,1.2152,1.2395040000000002,20.000000000000085,1.2,18.800000000000086,WIN,3,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.4,3.03,SHORT_HEAVY,69.27710843373495
LIGHTUSDT,LONG,2025-12-15 15:15:00+00:00,2025-12-15 15:30:00+00:00,1.2289,1.253478,19.999999999999993,1.2,18.799999999999994,WIN,3,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.4,4.65,SHORT_HEAVY,64.87804878048786
LIGHTUSDT,LONG,2025-12-15 15:20:00+00:00,2025-12-15 15:35:00+00:00,1.2337,1.221363,-10.000000000000036,1.2,-11.200000000000035,LOSS,3,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.4,5.64,SHORT_HEAVY,65.97353497164463
LIGHTUSDT,LONG,2025-12-15 15:25:00+00:00,2025-12-15 15:30:00+00:00,1.246,1.23354,-9.999999999999932,1.2,-11.199999999999932,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.4,5.09,SHORT_HEAVY,69.2044482463644
LIGHTUSDT,LONG,2025-12-15 15:30:00+00:00,2025-12-15 15:35:00+00:00,1.228,1.21572,-10.000000000000055,1.2,-11.200000000000054,LOSS,1,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.4,4.39,SHORT_HEAVY,55.29801324503308
LIGHTUSDT,LONG,2025-12-15 15:35:00+00:00,2025-12-15 15:40:00+00:00,1.1942,1.218084,20.000000000000014,1.2,18.800000000000015,WIN,1,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.4,1.49,SHORT_HEAVY,38.772663877266396
LIGHTUSDT,LONG,2025-12-15 15:40:00+00:00,2025-12-15 15:45:00+00:00,1.2238,1.211562,-9.999999999999975,1.2,-11.199999999999974,LOSS,1,100.0,10,ADVANCED,90,SIDEWAYS,UPTREND,-0.4,4.81,SHORT_HEAVY,49.44863609982588
LIGHTUSDT,LONG,2025-12-15 15:45:00+00:00,2025-12-15 16:00:00+00:00,1.2362,1.223838,-9.999999999999988,1.2,-11.199999999999987,LOSS,3,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.4,5.28,SHORT_HEAVY,56.87645687645689
LIGHTUSDT,LONG,2025-12-15 16:00:00+00:00,2025-12-15 16:10:00+00:00,1.226,1.21374,-9.99999999999995,1.2,-11.19999999999995,LOSS,2,100.0,10,ADVANCED,80,SIDEWAYS,UPTREND,-0.4,4.46,SHORT_HEAVY,50.86567164179101
