symbol,type,entry_time,exit_time,entry_price,exit_price,gross_pnl,fees,net_pnl,result,bars_held,position_size,leverage
EDENUSDT,LONG,2025-12-16 20:33:00+00:00,2025-12-16 21:04:00+00:00,0.07061,0.07202220000000001,20.000000000000032,1.2,18.800000000000033,WIN,31,100.0,10
EDENUSDT,LONG,2025-12-16 20:38:00+00:00,2025-12-16 21:04:00+00:00,0.07052,0.0719304,20.00000000000009,1.2,18.80000000000009,WIN,26,100.0,10
EDENUSDT,LONG,2025-12-16 20:39:00+00:00,2025-12-16 21:04:00+00:00,0.07059,0.0720018,20.000000000000068,1.2,18.800000000000068,WIN,25,100.0,10
EDENUSDT,LONG,2025-12-16 20:40:00+00:00,2025-12-16 21:04:00+00:00,0.07059,0.0720018,20.000000000000068,1.2,18.800000000000068,WIN,24,100.0,10
EDENUSDT,LONG,2025-12-16 20:41:00+00:00,2025-12-16 21:05:00+00:00,0.07063,0.0720426,20.0,1.2,18.8,WIN,24,100.0,10
EDENUSDT,LONG,2025-12-16 20:42:00+00:00,2025-12-16 21:04:00+00:00,0.07055,0.071961,19.999999999999936,1.2,18.799999999999937,WIN,22,100.0,10
EDENUSDT,LONG,2025-12-16 20:43:00+00:00,2025-12-16 21:05:00+00:00,0.07086,0.07227720000000001,20.000000000000103,1.2,18.800000000000104,WIN,22,100.0,10
EDENUSDT,LONG,2025-12-16 20:44:00+00:00,2025-12-16 21:06:00+00:00,0.07113,0.0725526,19.999999999999943,1.2,18.799999999999944,WIN,22,100.0,10
EDENUSDT,LONG,2025-12-16 20:45:00+00:00,2025-12-16 21:05:00+00:00,0.07085,0.072267,20.00000000000003,1.2,18.80000000000003,WIN,20,100.0,10
EDENUSDT,LONG,2025-12-16 20:46:00+00:00,2025-12-16 21:05:00+00:00,0.07085,0.072267,20.00000000000003,1.2,18.80000000000003,WIN,19,100.0,10
EDENUSDT,LONG,2025-12-16 20:47:00+00:00,2025-12-16 21:05:00+00:00,0.07094,0.0723588,19.999999999999968,1.2,18.79999999999997,WIN,18,100.0,10
EDENUSDT,LONG,2025-12-16 20:48:00+00:00,2025-12-16 21:05:00+00:00,0.07088,0.0722976,20.00000000000007,1.2,18.80000000000007,WIN,17,100.0,10
EDENUSDT,LONG,2025-12-16 20:49:00+00:00,2025-12-16 21:05:00+00:00,0.07088,0.0722976,20.00000000000007,1.2,18.80000000000007,WIN,16,100.0,10
EDENUSDT,LONG,2025-12-16 20:50:00+00:00,2025-12-16 21:05:00+00:00,0.07076,0.07217520000000001,20.00000000000007,1.2,18.80000000000007,WIN,15,100.0,10
EDENUSDT,LONG,2025-12-16 20:51:00+00:00,2025-12-16 21:04:00+00:00,0.07061,0.07202220000000001,20.000000000000032,1.2,18.800000000000033,WIN,13,100.0,10
EDENUSDT,LONG,2025-12-16 20:52:00+00:00,2025-12-16 21:05:00+00:00,0.07084,0.0722568,19.999999999999943,1.2,18.799999999999944,WIN,13,100.0,10
EDENUSDT,LONG,2025-12-16 20:53:00+00:00,2025-12-16 21:05:00+00:00,0.07095,0.072369,20.000000000000053,1.2,18.800000000000054,WIN,12,100.0,10
EDENUSDT,LONG,2025-12-16 20:54:00+00:00,2025-12-16 21:05:00+00:00,0.07089,0.07230779999999999,19.999999999999957,1.2,18.799999999999958,WIN,11,100.0,10
EDENUSDT,LONG,2025-12-16 20:58:00+00:00,2025-12-16 21:04:00+00:00,0.07053,0.0719406,19.99999999999997,1.2,18.799999999999972,WIN,6,100.0,10
EDENUSDT,LONG,2025-12-16 21:00:00+00:00,2025-12-16 22:13:00+00:00,0.07141,0.0706959,-9.999999999999934,1.2,-11.199999999999934,LOSS,73,100.0,10
EDENUSDT,LONG,2025-12-16 21:01:00+00:00,2025-12-16 21:18:00+00:00,0.07174,0.07102259999999999,-10.000000000000098,1.2,-11.200000000000097,LOSS,17,100.0,10
EDENUSDT,LONG,2025-12-16 21:02:00+00:00,2025-12-16 21:18:00+00:00,0.07174,0.07102259999999999,-10.000000000000098,1.2,-11.200000000000097,LOSS,16,100.0,10
EDENUSDT,LONG,2025-12-16 21:03:00+00:00,2025-12-16 22:13:00+00:00,0.07155,0.07083450000000001,-9.999999999999915,1.2,-11.199999999999914,LOSS,70,100.0,10
EDENUSDT,LONG,2025-12-16 21:04:00+00:00,2025-12-16 21:18:00+00:00,0.07172,0.0710028,-10.000000000000016,1.2,-11.200000000000015,LOSS,14,100.0,10
EDENUSDT,LONG,2025-12-16 21:07:00+00:00,2025-12-16 21:18:00+00:00,0.07183,0.0711117,-10.00000000000007,1.2,-11.200000000000069,LOSS,11,100.0,10
EDENUSDT,LONG,2025-12-16 21:08:00+00:00,2025-12-16 21:18:00+00:00,0.07189,0.0711711,-9.999999999999924,1.2,-11.199999999999923,LOSS,10,100.0,10
EDENUSDT,LONG,2025-12-16 21:09:00+00:00,2025-12-16 21:18:00+00:00,0.07188,0.0711612,-10.000000000000075,1.2,-11.200000000000074,LOSS,9,100.0,10
EDENUSDT,LONG,2025-12-16 21:10:00+00:00,2025-12-16 21:18:00+00:00,0.07178,0.07106219999999999,-10.000000000000064,1.2,-11.200000000000063,LOSS,8,100.0,10
EDENUSDT,LONG,2025-12-16 21:11:00+00:00,2025-12-16 22:13:00+00:00,0.07159,0.0708741,-10.000000000000075,1.2,-11.200000000000074,LOSS,62,100.0,10
EDENUSDT,LONG,2025-12-16 21:12:00+00:00,2025-12-16 21:18:00+00:00,0.07177,0.0710523,-10.000000000000021,1.2,-11.20000000000002,LOSS,6,100.0,10
EDENUSDT,LONG,2025-12-16 21:14:00+00:00,2025-12-16 22:13:00+00:00,0.07138,0.0706662,-10.000000000000007,1.2,-11.200000000000006,LOSS,59,100.0,10
EDENUSDT,LONG,2025-12-16 21:28:00+00:00,2025-12-16 22:04:00+00:00,0.07177,0.0710523,-10.000000000000021,1.2,-11.20000000000002,LOSS,36,100.0,10
EDENUSDT,LONG,2025-12-16 21:53:00+00:00,2025-12-16 22:03:00+00:00,0.07182,0.07110179999999999,-10.000000000000032,1.2,-11.200000000000031,LOSS,10,100.0,10
EDENUSDT,LONG,2025-12-16 22:05:00+00:00,2025-12-16 22:52:00+00:00,0.07094,0.0723588,19.999999999999968,1.2,18.79999999999997,WIN,47,100.0,10
EDENUSDT,LONG,2025-12-16 22:09:00+00:00,2025-12-16 22:52:00+00:00,0.07092,0.0723384,20.000000000000004,1.2,18.800000000000004,WIN,43,100.0,10
EDENUSDT,LONG,2025-12-16 22:10:00+00:00,2025-12-16 22:52:00+00:00,0.07098,0.07239960000000001,20.0000000000001,1.2,18.8000000000001,WIN,42,100.0,10
EDENUSDT,SHORT,2025-12-16 22:12:00+00:00,2025-12-16 22:39:00+00:00,0.07112,0.0718312,-9.999999999999932,1.2,-11.199999999999932,LOSS,27,100.0,10
EDENUSDT,LONG,2025-12-16 22:13:00+00:00,2025-12-16 22:52:00+00:00,0.07072,0.0721344,19.999999999999943,1.2,18.799999999999944,WIN,39,100.0,10
EDENUSDT,LONG,2025-12-16 22:14:00+00:00,2025-12-16 22:52:00+00:00,0.0708,0.072216,20.000000000000007,1.2,18.800000000000008,WIN,38,100.0,10
EDENUSDT,LONG,2025-12-16 22:33:00+00:00,2025-12-16 23:00:00+00:00,0.0714,0.072828,19.99999999999998,1.2,18.79999999999998,WIN,27,100.0,10
EDENUSDT,LONG,2025-12-16 22:36:00+00:00,2025-12-16 23:01:00+00:00,0.07155,0.072981,20.00000000000003,1.2,18.80000000000003,WIN,25,100.0,10
EDENUSDT,LONG,2025-12-16 22:37:00+00:00,2025-12-16 23:01:00+00:00,0.07174,0.0731748,20.0,1.2,18.8,WIN,24,100.0,10
EDENUSDT,LONG,2025-12-16 22:38:00+00:00,2025-12-16 23:01:00+00:00,0.07168,0.0731136,20.000000000000103,1.2,18.800000000000104,WIN,23,100.0,10
EDENUSDT,LONG,2025-12-16 22:39:00+00:00,2025-12-16 23:01:00+00:00,0.07186,0.07329719999999999,19.999999999999996,1.2,18.799999999999997,WIN,22,100.0,10
EDENUSDT,LONG,2025-12-16 22:40:00+00:00,2025-12-16 23:01:00+00:00,0.07165,0.07308300000000001,20.00000000000005,1.2,18.80000000000005,WIN,21,100.0,10
EDENUSDT,LONG,2025-12-16 22:41:00+00:00,2025-12-16 23:01:00+00:00,0.0715,0.07293,20.000000000000007,1.2,18.800000000000008,WIN,20,100.0,10
EDENUSDT,LONG,2025-12-16 22:42:00+00:00,2025-12-16 23:01:00+00:00,0.07153,0.0729606,20.000000000000057,1.2,18.800000000000058,WIN,19,100.0,10
EDENUSDT,LONG,2025-12-16 22:43:00+00:00,2025-12-16 23:01:00+00:00,0.07157,0.0730014,19.999999999999993,1.2,18.799999999999994,WIN,18,100.0,10
EDENUSDT,LONG,2025-12-16 22:44:00+00:00,2025-12-16 23:00:00+00:00,0.07147,0.0728994,19.99999999999996,1.2,18.79999999999996,WIN,16,100.0,10
EDENUSDT,LONG,2025-12-16 22:45:00+00:00,2025-12-16 23:01:00+00:00,0.07157,0.0730014,19.999999999999993,1.2,18.799999999999994,WIN,16,100.0,10
EDENUSDT,LONG,2025-12-16 22:46:00+00:00,2025-12-16 23:00:00+00:00,0.07147,0.0728994,19.99999999999996,1.2,18.79999999999996,WIN,14,100.0,10
EDENUSDT,LONG,2025-12-16 22:47:00+00:00,2025-12-16 23:01:00+00:00,0.07162,0.0730524,20.000000000000004,1.2,18.800000000000004,WIN,14,100.0,10
EDENUSDT,LONG,2025-12-16 22:48:00+00:00,2025-12-16 23:01:00+00:00,0.07192,0.0733584,20.00000000000009,1.2,18.80000000000009,WIN,13,100.0,10
EDENUSDT,LONG,2025-12-16 22:49:00+00:00,2025-12-16 23:01:00+00:00,0.07189,0.0733278,20.00000000000004,1.2,18.80000000000004,WIN,12,100.0,10
EDENUSDT,LONG,2025-12-16 22:50:00+00:00,2025-12-16 23:01:00+00:00,0.07197,0.07340940000000001,20.000000000000103,1.2,18.800000000000104,WIN,11,100.0,10
EDENUSDT,LONG,2025-12-16 22:51:00+00:00,2025-12-16 23:01:00+00:00,0.07197,0.07340940000000001,20.000000000000103,1.2,18.800000000000104,WIN,10,100.0,10
EDENUSDT,LONG,2025-12-16 22:52:00+00:00,2025-12-16 23:26:00+00:00,0.07242,0.0738684,20.000000000000036,1.2,18.800000000000036,WIN,34,100.0,10
EDENUSDT,LONG,2025-12-16 23:04:00+00:00,2025-12-16 23:32:00+00:00,0.07283,0.07428660000000001,20.000000000000032,1.2,18.800000000000033,WIN,28,100.0,10
EDENUSDT,LONG,2025-12-16 23:05:00+00:00,2025-12-16 23:17:00+00:00,0.07331,0.0725769,-10.000000000000004,1.2,-11.200000000000003,LOSS,12,100.0,10
EDENUSDT,LONG,2025-12-16 23:06:00+00:00,2025-12-16 23:59:00+00:00,0.07314,0.07240859999999999,-10.000000000000098,1.2,-11.200000000000097,LOSS,53,100.0,10
EDENUSDT,LONG,2025-12-16 23:07:00+00:00,2025-12-16 23:16:00+00:00,0.07344,0.07270560000000001,-9.999999999999947,1.2,-11.199999999999946,LOSS,9,100.0,10
EDENUSDT,LONG,2025-12-16 23:08:00+00:00,2025-12-16 23:59:00+00:00,0.07313,0.0723987,-10.000000000000057,1.2,-11.200000000000056,LOSS,51,100.0,10
EDENUSDT,LONG,2025-12-16 23:09:00+00:00,2025-12-16 23:16:00+00:00,0.07353,0.0727947,-9.999999999999922,1.2,-11.199999999999921,LOSS,7,100.0,10
EDENUSDT,LONG,2025-12-16 23:10:00+00:00,2025-12-16 23:17:00+00:00,0.07329,0.0725571,-9.999999999999927,1.2,-11.199999999999926,LOSS,7,100.0,10
EDENUSDT,LONG,2025-12-16 23:11:00+00:00,2025-12-17 00:00:00+00:00,0.07292,0.0721908,-9.99999999999999,1.2,-11.199999999999989,LOSS,49,100.0,10
EDENUSDT,LONG,2025-12-16 23:12:00+00:00,2025-12-16 23:59:00+00:00,0.07304,0.07230959999999999,-10.000000000000085,1.2,-11.200000000000085,LOSS,47,100.0,10
EDENUSDT,LONG,2025-12-16 23:13:00+00:00,2025-12-16 23:59:00+00:00,0.07315,0.07241850000000001,-9.999999999999945,1.2,-11.199999999999944,LOSS,46,100.0,10
EDENUSDT,LONG,2025-12-16 23:14:00+00:00,2025-12-16 23:17:00+00:00,0.07325,0.0725175,-9.999999999999961,1.2,-11.19999999999996,LOSS,3,100.0,10
EDENUSDT,LONG,2025-12-16 23:15:00+00:00,2025-12-16 23:59:00+00:00,0.07304,0.07230959999999999,-10.000000000000085,1.2,-11.200000000000085,LOSS,44,100.0,10
EDENUSDT,LONG,2025-12-16 23:16:00+00:00,2025-12-16 23:30:00+00:00,0.07272,0.0741744,19.999999999999925,1.2,18.799999999999926,WIN,14,100.0,10
EDENUSDT,LONG,2025-12-16 23:22:00+00:00,2025-12-16 23:58:00+00:00,0.07344,0.07270560000000001,-9.999999999999947,1.2,-11.199999999999946,LOSS,36,100.0,10
EDENUSDT,LONG,2025-12-16 23:23:00+00:00,2025-12-16 23:59:00+00:00,0.07314,0.07240859999999999,-10.000000000000098,1.2,-11.200000000000097,LOSS,36,100.0,10
EDENUSDT,LONG,2025-12-16 23:24:00+00:00,2025-12-16 23:59:00+00:00,0.0732,0.072468,-9.999999999999954,1.2,-11.199999999999953,LOSS,35,100.0,10
EDENUSDT,LONG,2025-12-16 23:25:00+00:00,2025-12-16 23:58:00+00:00,0.07351,0.0727749,-10.000000000000032,1.2,-11.200000000000031,LOSS,33,100.0,10
EDENUSDT,LONG,2025-12-16 23:26:00+00:00,2025-12-16 23:55:00+00:00,0.07379,0.0730521,-9.999999999999996,1.2,-11.199999999999996,LOSS,29,100.0,10
EDENUSDT,LONG,2025-12-16 23:27:00+00:00,2025-12-16 23:55:00+00:00,0.07378,0.0730422,-9.999999999999957,1.2,-11.199999999999957,LOSS,28,100.0,10
EDENUSDT,LONG,2025-12-16 23:28:00+00:00,2025-12-16 23:55:00+00:00,0.07386,0.07312139999999999,-10.00000000000008,1.2,-11.20000000000008,LOSS,27,100.0,10
EDENUSDT,LONG,2025-12-16 23:29:00+00:00,2025-12-16 23:54:00+00:00,0.07409,0.0733491,-10.000000000000036,1.2,-11.200000000000035,LOSS,25,100.0,10
EDENUSDT,LONG,2025-12-16 23:33:00+00:00,2025-12-16 23:54:00+00:00,0.07396,0.07322039999999999,-10.000000000000092,1.2,-11.200000000000092,LOSS,21,100.0,10
EDENUSDT,LONG,2025-12-16 23:35:00+00:00,2025-12-16 23:54:00+00:00,0.07395,0.0732105,-10.000000000000053,1.2,-11.200000000000053,LOSS,19,100.0,10
EDENUSDT,LONG,2025-12-16 23:40:00+00:00,2025-12-16 23:55:00+00:00,0.07386,0.07312139999999999,-10.00000000000008,1.2,-11.20000000000008,LOSS,15,100.0,10
EDENUSDT,LONG,2025-12-16 23:41:00+00:00,2025-12-16 23:54:00+00:00,0.07393,0.0731907,-9.999999999999979,1.2,-11.199999999999978,LOSS,13,100.0,10
EDENUSDT,LONG,2025-12-17 00:10:00+00:00,2025-12-17 00:17:00+00:00,0.071,0.07028999999999999,-10.000000000000034,1.2,-11.200000000000033,LOSS,7,100.0,10
EDENUSDT,LONG,2025-12-17 00:11:00+00:00,2025-12-17 00:17:00+00:00,0.07094,0.0702306,-9.999999999999984,1.2,-11.199999999999983,LOSS,6,100.0,10
EDENUSDT,LONG,2025-12-17 01:05:00+00:00,2025-12-17 03:22:00+00:00,0.06916,0.0705432,20.000000000000018,1.2,18.80000000000002,WIN,137,100.0,10
EDENUSDT,LONG,2025-12-17 01:06:00+00:00,2025-12-17 03:23:00+00:00,0.06931,0.0706962,20.000000000000057,1.2,18.800000000000058,WIN,137,100.0,10
EDENUSDT,LONG,2025-12-17 01:07:00+00:00,2025-12-17 02:33:00+00:00,0.06945,0.0687555,-10.00000000000001,1.2,-11.20000000000001,LOSS,86,100.0,10
EDENUSDT,LONG,2025-12-17 01:08:00+00:00,2025-12-17 03:22:00+00:00,0.06927,0.0706554,19.999999999999925,1.2,18.799999999999926,WIN,134,100.0,10
EDENUSDT,LONG,2025-12-17 01:09:00+00:00,2025-12-17 03:22:00+00:00,0.06929,0.07067580000000001,20.00000000000009,1.2,18.80000000000009,WIN,133,100.0,10
EDENUSDT,LONG,2025-12-17 01:10:00+00:00,2025-12-17 02:33:00+00:00,0.06944,0.0687456,-9.999999999999966,1.2,-11.199999999999966,LOSS,83,100.0,10
EDENUSDT,LONG,2025-12-17 01:11:00+00:00,2025-12-17 03:23:00+00:00,0.06941,0.0707982,20.00000000000009,1.2,18.80000000000009,WIN,132,100.0,10
EDENUSDT,LONG,2025-12-17 01:12:00+00:00,2025-12-17 03:23:00+00:00,0.06941,0.0707982,20.00000000000009,1.2,18.80000000000009,WIN,131,100.0,10
EDENUSDT,LONG,2025-12-17 01:13:00+00:00,2025-12-17 03:23:00+00:00,0.06941,0.0707982,20.00000000000009,1.2,18.80000000000009,WIN,130,100.0,10
EDENUSDT,LONG,2025-12-17 01:14:00+00:00,2025-12-17 03:22:00+00:00,0.06927,0.0706554,19.999999999999925,1.2,18.799999999999926,WIN,128,100.0,10
EDENUSDT,LONG,2025-12-17 01:15:00+00:00,2025-12-17 03:23:00+00:00,0.0693,0.070686,19.999999999999975,1.2,18.799999999999976,WIN,128,100.0,10
EDENUSDT,LONG,2025-12-17 01:16:00+00:00,2025-12-17 03:23:00+00:00,0.06935,0.070737,19.999999999999993,1.2,18.799999999999994,WIN,127,100.0,10
EDENUSDT,LONG,2025-12-17 01:17:00+00:00,2025-12-17 03:23:00+00:00,0.0694,0.070788,20.000000000000004,1.2,18.800000000000004,WIN,126,100.0,10
EDENUSDT,LONG,2025-12-17 01:18:00+00:00,2025-12-17 02:33:00+00:00,0.06944,0.0687456,-9.999999999999966,1.2,-11.199999999999966,LOSS,75,100.0,10
EDENUSDT,LONG,2025-12-17 01:19:00+00:00,2025-12-17 03:23:00+00:00,0.0693,0.070686,19.999999999999975,1.2,18.799999999999976,WIN,124,100.0,10
EDENUSDT,LONG,2025-12-17 01:20:00+00:00,2025-12-17 03:22:00+00:00,0.06915,0.070533,19.999999999999932,1.2,18.799999999999933,WIN,122,100.0,10
EDENUSDT,LONG,2025-12-17 02:50:00+00:00,2025-12-17 02:57:00+00:00,0.0696,0.06890399999999999,-10.000000000000032,1.2,-11.200000000000031,LOSS,7,100.0,10
EDENUSDT,LONG,2025-12-17 02:51:00+00:00,2025-12-17 02:57:00+00:00,0.06959,0.0688941,-9.99999999999999,1.2,-11.199999999999989,LOSS,6,100.0,10
EDENUSDT,LONG,2025-12-17 02:52:00+00:00,2025-12-17 02:57:00+00:00,0.06959,0.0688941,-9.99999999999999,1.2,-11.199999999999989,LOSS,5,100.0,10
EDENUSDT,LONG,2025-12-17 03:18:00+00:00,2025-12-17 03:41:00+00:00,0.07034,0.0717468,19.999999999999996,1.2,18.799999999999997,WIN,23,100.0,10
EDENUSDT,LONG,2025-12-17 03:19:00+00:00,2025-12-17 03:41:00+00:00,0.07032,0.0717264,20.000000000000032,1.2,18.800000000000033,WIN,22,100.0,10
EDENUSDT,LONG,2025-12-17 03:28:00+00:00,2025-12-17 03:41:00+00:00,0.07042,0.0718284,20.000000000000057,1.2,18.800000000000058,WIN,13,100.0,10
EDENUSDT,LONG,2025-12-17 03:34:00+00:00,2025-12-17 03:50:00+00:00,0.07117,0.0704583,-9.99999999999994,1.2,-11.199999999999939,LOSS,16,100.0,10
EDENUSDT,LONG,2025-12-17 03:35:00+00:00,2025-12-17 03:50:00+00:00,0.07108,0.0703692,-9.999999999999966,1.2,-11.199999999999966,LOSS,15,100.0,10
EDENUSDT,LONG,2025-12-17 03:36:00+00:00,2025-12-17 03:50:00+00:00,0.07107,0.0703593,-9.999999999999925,1.2,-11.199999999999925,LOSS,14,100.0,10
EDENUSDT,LONG,2025-12-17 03:37:00+00:00,2025-12-17 03:50:00+00:00,0.07116,0.0704484,-10.000000000000092,1.2,-11.200000000000092,LOSS,13,100.0,10
EDENUSDT,LONG,2025-12-17 03:38:00+00:00,2025-12-17 03:50:00+00:00,0.07116,0.0704484,-10.000000000000092,1.2,-11.200000000000092,LOSS,12,100.0,10
EDENUSDT,LONG,2025-12-17 03:39:00+00:00,2025-12-17 03:49:00+00:00,0.0714,0.070686,-10.000000000000087,1.2,-11.200000000000086,LOSS,10,100.0,10
EDENUSDT,LONG,2025-12-17 03:44:00+00:00,2025-12-17 03:47:00+00:00,0.07179,0.0710721,-10.000000000000103,1.2,-11.200000000000102,LOSS,3,100.0,10
EDENUSDT,LONG,2025-12-17 03:45:00+00:00,2025-12-17 03:49:00+00:00,0.07138,0.0706662,-10.000000000000007,1.2,-11.200000000000006,LOSS,4,100.0,10
EDENUSDT,LONG,2025-12-17 03:46:00+00:00,2025-12-17 03:49:00+00:00,0.07139,0.07067609999999999,-10.00000000000005,1.2,-11.200000000000049,LOSS,3,100.0,10
EDENUSDT,LONG,2025-12-17 03:47:00+00:00,2025-12-17 03:50:00+00:00,0.07098,0.0702702,-9.99999999999995,1.2,-11.19999999999995,LOSS,3,100.0,10
EDENUSDT,LONG,2025-12-17 04:23:00+00:00,2025-12-17 04:50:00+00:00,0.07075,0.07216499999999999,19.999999999999996,1.2,18.799999999999997,WIN,27,100.0,10
EDENUSDT,LONG,2025-12-17 04:24:00+00:00,2025-12-17 04:50:00+00:00,0.07084,0.0722568,19.999999999999943,1.2,18.799999999999944,WIN,26,100.0,10
EDENUSDT,LONG,2025-12-17 04:25:00+00:00,2025-12-17 04:54:00+00:00,0.07091,0.0723282,19.999999999999922,1.2,18.799999999999923,WIN,29,100.0,10
EDENUSDT,LONG,2025-12-17 04:26:00+00:00,2025-12-17 04:54:00+00:00,0.07094,0.0723588,19.999999999999968,1.2,18.79999999999997,WIN,28,100.0,10
EDENUSDT,LONG,2025-12-17 04:28:00+00:00,2025-12-17 04:54:00+00:00,0.07092,0.0723384,20.000000000000004,1.2,18.800000000000004,WIN,26,100.0,10
EDENUSDT,LONG,2025-12-17 04:29:00+00:00,2025-12-17 04:54:00+00:00,0.07088,0.0722976,20.00000000000007,1.2,18.80000000000007,WIN,25,100.0,10
EDENUSDT,LONG,2025-12-17 04:34:00+00:00,2025-12-17 04:54:00+00:00,0.07096,0.07237919999999999,19.999999999999936,1.2,18.799999999999937,WIN,20,100.0,10
EDENUSDT,LONG,2025-12-17 04:37:00+00:00,2025-12-17 04:43:00+00:00,0.0712,0.070488,-10.00000000000006,1.2,-11.20000000000006,LOSS,6,100.0,10
EDENUSDT,LONG,2025-12-17 04:38:00+00:00,2025-12-17 05:00:00+00:00,0.07112,0.0725424,20.000000000000057,1.2,18.800000000000058,WIN,22,100.0,10
EDENUSDT,LONG,2025-12-17 04:39:00+00:00,2025-12-17 04:54:00+00:00,0.07102,0.0724404,20.000000000000032,1.2,18.800000000000033,WIN,15,100.0,10
EDENUSDT,LONG,2025-12-17 04:40:00+00:00,2025-12-17 04:54:00+00:00,0.07104,0.0724608,19.999999999999996,1.2,18.799999999999997,WIN,14,100.0,10
EDENUSDT,LONG,2025-12-17 04:41:00+00:00,2025-12-17 04:54:00+00:00,0.07103,0.0724506,20.000000000000114,1.2,18.800000000000114,WIN,13,100.0,10
EDENUSDT,LONG,2025-12-17 04:47:00+00:00,2025-12-17 05:06:00+00:00,0.07172,0.0710028,-10.000000000000016,1.2,-11.200000000000015,LOSS,19,100.0,10
EDENUSDT,LONG,2025-12-17 04:48:00+00:00,2025-12-17 05:07:00+00:00,0.07166,0.0709434,-9.999999999999968,1.2,-11.199999999999967,LOSS,19,100.0,10
EDENUSDT,LONG,2025-12-17 04:49:00+00:00,2025-12-17 05:17:00+00:00,0.07148,0.0707652,-10.00000000000002,1.2,-11.200000000000019,LOSS,28,100.0,10
EDENUSDT,LONG,2025-12-17 04:50:00+00:00,2025-12-17 05:03:00+00:00,0.07223,0.07150770000000001,-9.999999999999932,1.2,-11.199999999999932,LOSS,13,100.0,10
EDENUSDT,LONG,2025-12-17 04:51:00+00:00,2025-12-17 05:03:00+00:00,0.07204,0.07131960000000001,-9.999999999999945,1.2,-11.199999999999944,LOSS,12,100.0,10
EDENUSDT,LONG,2025-12-17 04:52:00+00:00,2025-12-17 05:05:00+00:00,0.07187,0.0711513,-10.000000000000036,1.2,-11.200000000000035,LOSS,13,100.0,10
EDENUSDT,LONG,2025-12-17 04:53:00+00:00,2025-12-17 05:03:00+00:00,0.072,0.07128,-9.999999999999979,1.2,-11.199999999999978,LOSS,10,100.0,10
EDENUSDT,LONG,2025-12-17 04:55:00+00:00,2025-12-17 05:04:00+00:00,0.07199,0.0712701,-9.999999999999938,1.2,-11.199999999999937,LOSS,9,100.0,10
EDENUSDT,LONG,2025-12-17 04:56:00+00:00,2025-12-17 05:05:00+00:00,0.07197,0.0712503,-10.000000000000052,1.2,-11.20000000000005,LOSS,9,100.0,10
EDENUSDT,LONG,2025-12-17 04:57:00+00:00,2025-12-17 05:05:00+00:00,0.07181,0.0710919,-9.99999999999999,1.2,-11.199999999999989,LOSS,8,100.0,10
EDENUSDT,LONG,2025-12-17 04:58:00+00:00,2025-12-17 05:03:00+00:00,0.07201,0.0712899,-10.000000000000018,1.2,-11.200000000000017,LOSS,5,100.0,10
EDENUSDT,LONG,2025-12-17 04:59:00+00:00,2025-12-17 05:03:00+00:00,0.07214,0.0714186,-9.999999999999961,1.2,-11.19999999999996,LOSS,4,100.0,10
EDENUSDT,LONG,2025-12-17 05:00:00+00:00,2025-12-17 05:01:00+00:00,0.07237,0.07164630000000001,-9.999999999999913,1.2,-11.199999999999912,LOSS,1,100.0,10
EDENUSDT,LONG,2025-12-17 05:01:00+00:00,2025-12-17 05:05:00+00:00,0.07181,0.0710919,-9.99999999999999,1.2,-11.199999999999989,LOSS,4,100.0,10
EDENUSDT,LONG,2025-12-17 05:02:00+00:00,2025-12-17 05:06:00+00:00,0.07174,0.07102259999999999,-10.000000000000098,1.2,-11.200000000000097,LOSS,4,100.0,10
EDENUSDT,LONG,2025-12-17 05:03:00+00:00,2025-12-17 05:22:00+00:00,0.07134,0.0706266,-10.000000000000039,1.2,-11.200000000000038,LOSS,19,100.0,10
LIGHTUSDT,LONG,2025-12-16 13:53:00+00:00,2025-12-16 13:59:00+00:00,1.1462,1.169124,19.99999999999995,1.2,18.79999999999995,WIN,6,100.0,10
LIGHTUSDT,LONG,2025-12-16 13:54:00+00:00,2025-12-16 13:59:00+00:00,1.146,1.16892,20.000000000000043,1.2,18.800000000000043,WIN,5,100.0,10
LIGHTUSDT,LONG,2025-12-16 13:55:00+00:00,2025-12-16 13:59:00+00:00,1.1488,1.1717760000000002,20.000000000000092,1.2,18.800000000000093,WIN,4,100.0,10
LIGHTUSDT,LONG,2025-12-16 13:56:00+00:00,2025-12-16 14:00:00+00:00,1.1504,1.173408,19.999999999999925,1.2,18.799999999999926,WIN,4,100.0,10
LIGHTUSDT,LONG,2025-12-16 13:57:00+00:00,2025-12-16 14:02:00+00:00,1.1541,1.177182,20.00000000000004,1.2,18.80000000000004,WIN,5,100.0,10
LIGHTUSDT,LONG,2025-12-16 14:00:00+00:00,2025-12-16 14:01:00+00:00,1.1594,1.1478059999999999,-10.00000000000009,1.2,-11.20000000000009,LOSS,1,100.0,10
LIGHTUSDT,LONG,2025-12-16 14:01:00+00:00,2025-12-16 14:05:00+00:00,1.1663,1.1896259999999999,19.999999999999968,1.2,18.79999999999997,WIN,4,100.0,10
LIGHTUSDT,LONG,2025-12-16 14:02:00+00:00,2025-12-16 14:06:00+00:00,1.1749,1.198398,20.000000000000014,1.2,18.800000000000015,WIN,4,100.0,10
LIGHTUSDT,LONG,2025-12-16 14:03:00+00:00,2025-12-16 14:06:00+00:00,1.1776,1.201152,20.000000000000014,1.2,18.800000000000015,WIN,3,100.0,10
